Z / PU Number,Slot,Subslot,Check in Time,Check in Operator,Location,State,Storage Unit,Storage Sub Unit,Zone State,Item State,Part Number,Lot No,Initial Quantity,Material Barcode,Estimated Current Quantity,Component Count Update,Reserved Quantity,Work Order Name,Cart Id,Splice Reel,Splice Lot Number,Splice Estimated Quantity,Splice Total Quantity,Feeder Birth Date,Components Fed,Total Components Fed,Feeder Count Update,Last Maintained,Feeder Barcode,Column_31
,0,0,6/16/2020 3:20:15 PM,,SAP_Q,Unloaded Reels,33947-0001,,Active,,1045967,K339470894,1500,1000315997,1500,6/16/2020 3:20:15 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/16/2020 3:20:15 PM,,SAP_Q,Unloaded Reels,33947-0001,,Active,,1049086,K339470882,500,1000316007,500,6/16/2020 3:20:15 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/16/2020 3:20:15 PM,,SAP_Q,Unloaded Reels,33947-0001,,Active,,1049086,K339470883,500,1000316009,500,6/16/2020 3:20:15 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/16/2020 3:20:15 PM,,SAP_Q,Unloaded Reels,33947-0001,,Active,,1049086,K339470883,500,1000316010,500,6/16/2020 3:20:15 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/16/2020 3:20:19 PM,,SAP,Unloaded Reels,FREE,,Active,,1031275,1000033890,250,1000316146,250,6/16/2020 3:20:19 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/16/2020 3:20:19 PM,,SAP,Unloaded Reels,FREE,,Active,,1031275,1000033890,250,1000316147,250,6/16/2020 3:20:19 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/16/2020 3:20:30 PM,,SAP,Unloaded Reels,FREE,,Active,,1031275,1000032829,170,1000314797,170,6/16/2020 3:20:30 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/16/2020 3:20:30 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045585,1000033891,170,1000314796,170,6/16/2020 3:20:30 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/16/2020 3:20:52 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045585,1000033891,250,1000258533,250,6/16/2020 3:20:52 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/16/2020 3:20:52 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045585,1000033891,250,1000258534,250,6/16/2020 3:20:52 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/16/2020 4:33:41 PM,w1,Warehouse-P1,Unloaded Reels,Rack4,Shelf413,Active,,1014198,1000027322,104,1000316160,104,6/16/2020 4:33:41 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/16/2020 8:00:18 PM,,SAP_Q,Unloaded Reels,33947-0001,,Active,,1026407,K339470881,4000,1000315978,4000,6/16/2020 8:00:18 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/16/2020 8:00:19 PM,,SAP_Q,Unloaded Reels,33947-0001,,Active,,1026407,K339470881,4000,1000315979,4000,6/16/2020 8:00:19 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/16/2020 8:00:19 PM,,SAP_Q,Unloaded Reels,33947-0001,,Active,,1026407,K339470881,4000,1000315980,4000,6/16/2020 8:00:19 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/16/2020 8:00:19 PM,,SAP_Q,Unloaded Reels,33947-0001,,Active,,1026407,K339470881,4000,1000315981,4000,6/16/2020 8:00:19 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/16/2020 8:00:38 PM,,SAP,Unloaded Reels,FREE,,Active,,1031275,1000033890,10,1000316148,10,6/16/2020 8:00:38 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/16/2020 8:00:38 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045585,1000033891,10,1000316149,10,6/16/2020 8:00:38 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/16/2020 8:00:50 PM,,SAP,Unloaded Reels,FREE,,Active,,1014198,1000027322,44,1000316457,44,6/16/2020 8:00:50 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/16/2020 8:00:50 PM,,SAP,Unloaded Reels,FREE,,Active,,1014198,1000027322,237,1000316456,237,6/16/2020 8:00:50 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/16/2020 8:00:50 PM,,SAP,Unloaded Reels,FREE,,Active,,1014198,1000027322,450,1000316455,450,6/16/2020 8:00:50 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/16/2020 8:00:51 PM,,SAP_Q,Unloaded Reels,32309-0001,,Active,,2002774,K323092067,499,1000316167,499,6/16/2020 8:00:51 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 2:49:54 AM,w1,Warehouse-P1,Unloaded Reels,DryBox32,,Active,,1049327,K339470808,13,1000307765,6,6/17/2020 2:49:54 AM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 2:50:04 AM,w1,Warehouse-P1,Unloaded Reels,DryBox32,,Active,,1017016,K339470452,1500,1000265507,579,6/17/2020 2:50:04 AM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 2:50:09 AM,w1,Warehouse-P1,Unloaded Reels,DryBox32,,Active,UnPackaged,1017068,K339470486,2392,1000275037,1697,6/17/2020 2:50:09 AM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 2:50:34 AM,w1,Warehouse-P1,Unloaded Reels,DryBox32,,Active,UnPackaged,1017014,K339470805,2500,1000306578,2310,6/17/2020 2:50:34 AM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 2:50:39 AM,w1,Warehouse-P1,Unloaded Reels,DryBox32,,Active,UnPackaged,1017012,K339470820,1000,1000309756,596,6/17/2020 2:50:39 AM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 10:00:23 AM,,SAP_Q,Unloaded Reels,34303-0001,,Active,,1042803,K343030220,1500,1000316161,1500,6/17/2020 10:00:23 AM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 10:00:23 AM,,SAP_Q,Unloaded Reels,34303-0001,,Active,Sealed,1047397,K343030221,250,1000316162,250,6/17/2020 10:00:23 AM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 10:00:23 AM,,SAP_Q,Unloaded Reels,34303-0001,,Active,Sealed,1047397,K343030222,250,1000316163,250,6/17/2020 10:00:23 AM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 10:00:23 AM,,SAP_Q,Unloaded Reels,34303-0001,,Active,Sealed,1047397,K343030222,250,1000316164,250,6/17/2020 10:00:23 AM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 10:00:23 AM,,SAP_Q,Unloaded Reels,34303-0001,,Active,Sealed,1047397,K343030222,250,1000316165,250,6/17/2020 10:00:23 AM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 10:00:23 AM,,SAP_Q,Unloaded Reels,34303-0001,,Active,Sealed,1047397,K343030222,250,1000316166,250,6/17/2020 10:00:23 AM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 10:00:36 AM,,SAP_Q,Unloaded Reels,34230-0001,,Active,,1050015,K342300190,5,1000316152,5,6/17/2020 10:00:36 AM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 10:00:48 AM,,SAP_Q,Unloaded Reels,33433-0001,,Active,Sealed,1039913,K334330635,40,1000316174,40,6/17/2020 10:00:48 AM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 10:00:48 AM,,SAP_Q,Unloaded Reels,33433-0001,,Active,Sealed,1039913,K334330635,160,1000316168,160,6/17/2020 10:00:48 AM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 10:00:48 AM,,SAP_Q,Unloaded Reels,33433-0001,,Active,Sealed,1039913,K334330635,160,1000316169,160,6/17/2020 10:00:48 AM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 10:00:48 AM,,SAP_Q,Unloaded Reels,33433-0001,,Active,Sealed,1039913,K334330635,160,1000316170,160,6/17/2020 10:00:48 AM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 10:00:48 AM,,SAP_Q,Unloaded Reels,33433-0001,,Active,Sealed,1039913,K334330635,160,1000316171,160,6/17/2020 10:00:48 AM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 10:00:48 AM,,SAP_Q,Unloaded Reels,33433-0001,,Active,Sealed,1039913,K334330635,160,1000316172,160,6/17/2020 10:00:48 AM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 10:00:48 AM,,SAP_Q,Unloaded Reels,33433-0001,,Active,Sealed,1039913,K334330635,160,1000316173,160,6/17/2020 10:00:48 AM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 10:49:09 AM,w2,SAP_Q,Unloaded Reels,33757-0001,,Active,,2006099,K337570317,1033,1000316462,1033,6/17/2020 10:49:09 AM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 10:50:54 AM,w2,SAP_Q,Unloaded Reels,33912-0001,,Active,,2009428,K337570340,4975,1000316460,4975,6/17/2020 10:50:54 AM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 10:51:00 AM,w2,SAP_Q,Unloaded Reels,33912-0001,,Active,,2006096,K337570050,1358,1000316459,1358,6/17/2020 10:51:00 AM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 10:51:04 AM,w2,SAP_Q,Unloaded Reels,33912-0001,,Active,,2009427,K337570051,217,1000316461,217,6/17/2020 10:51:04 AM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:11 PM,,SAP,Unloaded Reels,FREE,,Active,,1014156,1000036120,3000,1000297681,3000,6/17/2020 3:00:11 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:19 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045784,1000036763,90,1000308513,90,6/17/2020 3:00:19 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:21 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045784,1000036762,110,1000308503,110,6/17/2020 3:00:21 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:21 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045784,1000036763,180,1000308506,180,6/17/2020 3:00:21 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:21 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045784,1000036763,200,1000308504,200,6/17/2020 3:00:21 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:21 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045784,1000036763,200,1000308505,200,6/17/2020 3:00:21 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:21 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045784,1000036763,200,1000308507,200,6/17/2020 3:00:21 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:21 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045784,1000036763,200,1000308508,200,6/17/2020 3:00:21 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:21 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045784,1000036763,200,1000308509,200,6/17/2020 3:00:21 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:21 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045784,1000036763,200,1000308510,200,6/17/2020 3:00:21 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:21 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045784,1000036763,200,1000308511,200,6/17/2020 3:00:21 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:21 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045784,1000036763,200,1000308512,200,6/17/2020 3:00:21 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:23 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045784,1000036740,100,1000308362,100,6/17/2020 3:00:23 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:23 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045784,1000036741,200,1000308363,200,6/17/2020 3:00:23 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:23 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045784,1000036741,200,1000308364,200,6/17/2020 3:00:23 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:23 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045784,1000036741,200,1000308365,200,6/17/2020 3:00:23 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:23 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045784,1000036741,200,1000308366,200,6/17/2020 3:00:23 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:23 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045784,1000036741,200,1000308367,200,6/17/2020 3:00:23 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:23 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045784,1000036741,200,1000308368,200,6/17/2020 3:00:23 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:23 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045784,1000036741,200,1000308369,200,6/17/2020 3:00:23 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:23 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045784,1000036741,200,1000308370,200,6/17/2020 3:00:23 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:23 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045784,1000036741,200,1000308371,200,6/17/2020 3:00:23 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:23 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045784,1000036741,200,1000308372,200,6/17/2020 3:00:23 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:24 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045784,1000036741,100,1000308387,100,6/17/2020 3:00:24 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:24 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045784,1000036741,200,1000308373,200,6/17/2020 3:00:24 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:24 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045784,1000036741,200,1000308374,200,6/17/2020 3:00:24 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:24 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045784,1000036741,200,1000308375,200,6/17/2020 3:00:24 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:24 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045784,1000036741,200,1000308376,200,6/17/2020 3:00:24 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:24 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045784,1000036741,200,1000308377,200,6/17/2020 3:00:24 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:24 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045784,1000036741,200,1000308378,200,6/17/2020 3:00:24 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:24 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045784,1000036741,200,1000308379,200,6/17/2020 3:00:24 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:24 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045784,1000036741,200,1000308380,200,6/17/2020 3:00:24 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:24 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045784,1000036741,200,1000308381,200,6/17/2020 3:00:24 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:24 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045784,1000036741,200,1000308382,200,6/17/2020 3:00:24 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:24 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045784,1000036741,200,1000308383,200,6/17/2020 3:00:24 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:24 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045784,1000036741,200,1000308384,200,6/17/2020 3:00:24 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:24 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045784,1000036741,200,1000308385,200,6/17/2020 3:00:24 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:24 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1045784,1000036741,200,1000308386,200,6/17/2020 3:00:24 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:26 PM,,SAP,Unloaded Reels,FREE,,Active,,1014246,1000035879,9999,1000294864,9999,6/17/2020 3:00:26 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:26 PM,,SAP,Unloaded Reels,FREE,,Active,,1014246,1000035879,10000,1000294865,10000,6/17/2020 3:00:26 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:29 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1029193,1000037024,2000,1000313646,2000,6/17/2020 3:00:29 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:29 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1029193,1000037024,2000,1000313647,2000,6/17/2020 3:00:29 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:52 PM,,SAP,Unloaded Reels,FREE,,Active,,1033214,1000035451,10000,1000285255,10000,6/17/2020 3:00:52 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:52 PM,,SAP,Unloaded Reels,FREE,,Active,,1033214,1000035451,10000,1000285256,10000,6/17/2020 3:00:52 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:52 PM,,SAP,Unloaded Reels,FREE,,Active,,1033214,1000035451,10000,1000285257,10000,6/17/2020 3:00:52 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:57 PM,,SAP,Unloaded Reels,FREE,,Active,Sealed,1015253,1000037025,2500,1000313651,2500,6/17/2020 3:00:57 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:59 PM,,SAP,Unloaded Reels,FREE,,Active,,1020157,1000033876,3000,1000258362,3000,6/17/2020 3:00:59 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:00:59 PM,,SAP,Unloaded Reels,FREE,,Active,,1020157,1000033876,3000,1000258363,3000,6/17/2020 3:00:59 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:01:06 PM,,SAP,Unloaded Reels,FREE,,Active,,1016837,1000035298,1000,1000283120,1000,6/17/2020 3:01:06 PM,236,No3071_M18PRO_SEC,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:01:06 PM,,SAP,Unloaded Reels,FREE,,Active,,1016837,1000035298,1000,1000283121,1000,6/17/2020 3:01:06 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:01:06 PM,,SAP,Unloaded Reels,FREE,,Active,,1016837,1000035298,1000,1000283122,1000,6/17/2020 3:01:06 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/17/2020 3:01:06 PM,,SAP,Unloaded Reels,FREE,,Active,,1016837,1000035298,1000,1000283123,1000,6/17/2020 3:01:06 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/18/2020 1:57:11 AM,w1,Warehouse-P1,Unloaded Reels,DryBox32,,Active,Sealed,1017023,K339470249,5,1000292683,5,6/18/2020 1:57:11 AM,0,,,,,0,0,,0,0,,,,0
,0,0,6/18/2020 1:57:16 AM,w1,Warehouse-P1,Unloaded Reels,DryBox32,,Active,Sealed,1017012,K318860886,31,1000154475,25,6/18/2020 1:57:16 AM,0,,,,,0,0,,0,0,,,,0
,0,0,6/18/2020 1:57:21 AM,w1,Warehouse-P1,Unloaded Reels,DryBox32,,Active,Sealed,1017006,K318860985,19,1000275856,14,6/18/2020 1:57:21 AM,0,,,,,0,0,,0,0,,,,0
,0,0,6/18/2020 1:57:25 AM,w1,Warehouse-P1,Unloaded Reels,DryBox32,,Active,UnPackaged,1041882,K318861139,5,1000193919,5,6/18/2020 1:57:25 AM,0,,,,,0,0,,0,0,,,,0
,0,0,6/18/2020 1:57:30 AM,w1,Warehouse-P1,Unloaded Reels,DryBox32,,Active,Sealed,1041882,K318861327,18,1000271533,18,6/18/2020 1:57:30 AM,0,,,,,0,0,,0,0,,,,0
,0,0,6/18/2020 10:48:25 AM,w2,SAP_Q,Unloaded Reels,34180-0001,,Active,,2009432,K341800307,2000,1000316567,2000,6/18/2020 10:48:25 AM,0,,,,,0,0,,0,0,,,,0
,0,0,6/18/2020 10:48:34 AM,w2,SAP_Q,Unloaded Reels,34180-0001,,Active,,2009432,K341800307,2000,1000316566,2000,6/18/2020 10:48:34 AM,0,,,,,0,0,,0,0,,,,0
,0,0,6/18/2020 10:48:38 AM,w2,SAP_Q,Unloaded Reels,34180-0001,,Active,,2009432,K341800307,2000,1000316565,2000,6/18/2020 10:48:38 AM,0,,,,,0,0,,0,0,,,,0
,0,0,6/18/2020 10:48:46 AM,w2,SAP_Q,Unloaded Reels,34180-0001,,Active,,2009432,K341800307,2000,1000316564,2000,6/18/2020 10:48:46 AM,0,,,,,0,0,,0,0,,,,0
,0,0,6/18/2020 10:48:51 AM,w2,SAP_Q,Unloaded Reels,34180-0001,,Active,,2009432,K341800307,2000,1000316563,2000,6/18/2020 10:48:51 AM,0,,,,,0,0,,0,0,,,,0
,0,0,6/18/2020 1:23:33 PM,w1,Warehouse-P1,Unloaded Reels,Rack7,Shelf711,Active,,2009320,K327630281,114,1000314830,14,6/25/2020 5:05:00 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/18/2020 2:31:55 PM,w1,SAP_Q,Unloaded Reels,33947-0001,,Active,Sealed,1021682,K339470714,15,1000316561,15,6/18/2020 2:31:55 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/18/2020 2:32:19 PM,w1,SAP_Q,Unloaded Reels,33947-0001,,Active,,1041881,K339470748,7,1000316664,7,6/18/2020 2:32:19 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/18/2020 2:32:23 PM,w1,SAP_Q,Unloaded Reels,33947-0001,,Active,,1017211,K339470175,2,1000316665,2,6/18/2020 2:32:23 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/18/2020 2:32:28 PM,w1,SAP_Q,Unloaded Reels,33947-0001,,Active,,1029894,K318860914,16,1000316666,16,6/18/2020 2:32:28 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/18/2020 2:32:32 PM,w1,SAP_Q,Unloaded Reels,33947-0001,,Active,,1038393,K339470470,17,1000316560,17,6/18/2020 2:32:32 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/18/2020 2:32:37 PM,w1,SAP_Q,Unloaded Reels,33947-0001,,Active,,1049081,K339470705,3,1000316667,3,6/18/2020 2:32:37 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/18/2020 2:32:42 PM,w1,SAP_Q,Unloaded Reels,33947-0001,,Active,,1032010,K339470794,2,1000316669,2,6/18/2020 2:32:42 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/18/2020 2:33:00 PM,w1,SAP_Q,Unloaded Reels,33947-0001,,Active,,1049082,K339470706,2,1000316668,2,6/18/2020 2:33:00 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/18/2020 2:33:04 PM,w1,SAP_Q,Unloaded Reels,33947-0001,,Active,,1045971,K339470688,10,1000316671,10,6/18/2020 2:33:04 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/18/2020 2:33:09 PM,w1,SAP_Q,Unloaded Reels,33947-0001,,Active,,1045970,K339470620,10,1000316674,10,6/18/2020 2:33:09 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/18/2020 2:38:12 PM,w1,SAP_Q,Unloaded Reels,34122-0001,,Active,,1014591,K341220251,11,1000316675,11,6/18/2020 2:38:12 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/18/2020 5:48:57 PM,w1,SAP_Q,Unloaded Reels,31886-0001,,Active,,1014068,K318861317,210,1000240025,10,6/18/2020 5:48:57 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/18/2020 5:49:03 PM,w1,SAP_Q,Unloaded Reels,31886-0001,,Active,,1041877,K318861304,1220,1000240012,6,6/18/2020 5:49:03 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/18/2020 5:49:07 PM,w1,SAP_Q,Unloaded Reels,31886-0001,,Active,,1041884,K318861311,1220,1000240019,3,6/18/2020 5:49:07 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/18/2020 5:49:52 PM,w1,SAP,Unloaded Reels,FREE,,Active,,1042238,K318861255,10000,1000204311,2173,6/18/2020 5:49:52 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/18/2020 5:49:57 PM,w1,SAP,Unloaded Reels,FREE,,Active,,1026406,K318861247,10000,1000204301,346,6/18/2020 5:49:57 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/18/2020 5:50:01 PM,w1,SAP,Unloaded Reels,FREE,,Active,,1042241,K318861278,2000,1000219483,991,6/18/2020 5:50:01 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/18/2020 5:50:05 PM,w1,SAP,Unloaded Reels,FREE,,Active,,1025010,K318861103,4000,1000176758,2655,6/18/2020 5:50:05 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/18/2020 5:50:08 PM,w1,SAP,Unloaded Reels,FREE,,Active,,1038418,K318861037,4000,1000153021,2326,6/18/2020 5:50:08 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/18/2020 5:50:12 PM,w1,SAP,Unloaded Reels,FREE,,Active,,1014044,K318861260,10000,1000204316,6778,6/18/2020 5:50:12 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/18/2020 5:50:16 PM,w1,SAP,Unloaded Reels,FREE,,Active,,1017044,K318861272,5000,1000204331,1845,6/18/2020 5:50:16 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/18/2020 5:50:20 PM,w1,SAP,Unloaded Reels,FREE,,Active,,1015217,K318861107,5000,1000176763,1299,6/18/2020 5:50:20 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/18/2020 5:50:23 PM,w1,SAP,Unloaded Reels,FREE,,Active,,1022873,K318861101,2000,1000176753,85,6/18/2020 5:50:23 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/18/2020 5:50:27 PM,w1,SAP,Unloaded Reels,FREE,,Active,,1038419,K318861042,10000,1000153027,1298,6/18/2020 5:50:27 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/18/2020 5:50:32 PM,w1,SAP,Unloaded Reels,FREE,,Active,,1017021,K318861060,2000,1000153116,473,6/18/2020 5:50:32 PM,0,,,,,0,0,,0,0,,,,0
